date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:53:49	90112/90112	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:19%20GMT	https://mbcenter.org/pub/ws/doc/ws_electronics.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_electronics.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:49	14350/14350	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:04%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=fishing	E:/mbcenter/mbcenter.org/htm/meritbadges6df8.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:50	157977/157977	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2023:00:11%20GMT	https://mbcenter.org/pub/ws/ws_fishing.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_fishing.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:50	105472/105472	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:27%20GMT	https://mbcenter.org/pub/ws/doc/ws_fishing.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_fishing.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:50	14473/14473	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:04%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=forestry	E:/mbcenter/mbcenter.org/htm/meritbadges401c.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:51	148748/148748	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2023:00:12%20GMT	https://mbcenter.org/pub/ws/ws_forestry.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_forestry.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:51	126464/126464	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:29%20GMT	https://mbcenter.org/pub/ws/doc/ws_forestry.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_forestry.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:51	14200/14200	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:05%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=hiking	E:/mbcenter/mbcenter.org/htm/meritbadges1ba8.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:51	138339/138339	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2023:00:17%20GMT	https://mbcenter.org/pub/ws/ws_hiking.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_hiking.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:51	96768/96768	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:34%20GMT	https://mbcenter.org/pub/ws/doc/ws_hiking.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_hiking.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:52	163581/163581	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2023:00:24%20GMT	https://mbcenter.org/pub/ws/ws_lifesaving.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_lifesaving.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:52	92160/92160	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:41%20GMT	https://mbcenter.org/pub/ws/doc/ws_lifesaving.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_lifesaving.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:52	17517/17517	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:06%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=naturelore	E:/mbcenter/mbcenter.org/htm/meritbadges7d42.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:53	224744/224744	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2023:00:29%20GMT	https://mbcenter.org/pub/ws/ws_naturelore.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_naturelore.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:53	83807/83807	---M--	200	added ('OK')	application/octet-stream-unknown	date:Sun,%2017%20Aug%202025%2022:58:47%20GMT	https://mbcenter.org/pub/ws/doc/ws_naturelore.docx	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_naturelore.docx	(from https://mbcenter.org/htm/pub/ws.php)
22:53:53	14897/14897	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:07%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=pioneering	E:/mbcenter/mbcenter.org/htm/meritbadges3723.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:53	137691/137691	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2023:00:35%20GMT	https://mbcenter.org/pub/ws/ws_pioneering.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_pioneering.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:54	130048/130048	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:54%20GMT	https://mbcenter.org/pub/ws/doc/ws_pioneering.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_pioneering.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:54	15848/15848	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:08%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=radio	E:/mbcenter/mbcenter.org/htm/meritbadges4681.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:54	338837/338837	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2023:00:42%20GMT	https://mbcenter.org/pub/ws/ws_radio.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_radio.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:55	99328/99328	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:59:00%20GMT	https://mbcenter.org/pub/ws/doc/ws_radio.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_radio.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:55	16426/16426	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:09%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=seamanship	E:/mbcenter/mbcenter.org/htm/meritbadges06da.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:55	123904/123904	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:59:25%20GMT	https://mbcenter.org/pub/ws/doc/ws_seamanship.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_seamanship.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:55	14339/14339	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:09%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=snorkeling	E:/mbcenter/mbcenter.org/htm/meritbadgesfb53.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:56	237408/237408	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2023:01:04%20GMT	https://mbcenter.org/pub/ws/ws_snorkeling.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_snorkeling.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:56	93696/93696	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:59:26%20GMT	https://mbcenter.org/pub/ws/doc/ws_snorkeling.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_snorkeling.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:56	14908/14908	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:10%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=wildlifeconservation	E:/mbcenter/mbcenter.org/htm/meritbadges16ec.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:56	252860/252860	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2023:01:12%20GMT	https://mbcenter.org/pub/ws/ws_wildlifeconservation.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_wildlifeconservation.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:56	114688/114688	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:59:33%20GMT	https://mbcenter.org/pub/ws/doc/ws_wildlifeconservation.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_wildlifeconservation.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:57	156270/156270	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:36%20GMT	https://mbcenter.org/pub/ws/ws_agriculture.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_agriculture.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:57	121344/121344	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:57:52%20GMT	https://mbcenter.org/pub/ws/doc/ws_agriculture.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_agriculture.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:57	15390/15390	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:12%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=animalstudy	E:/mbcenter/mbcenter.org/htm/meritbadges69ea.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:58	304593/304593	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:39%20GMT	https://mbcenter.org/pub/ws/ws_animalstudy.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_animalstudy.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:58	189440/189440	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:57:54%20GMT	https://mbcenter.org/pub/ws/doc/ws_animalstudy.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_animalstudy.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:58	14766/14766	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:12%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=archery	E:/mbcenter/mbcenter.org/htm/meritbadgesfac5.html	(from https://mbcenter.org/htm/pub/ws.php)
22:53:59	223320/223320	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:39%20GMT	https://mbcenter.org/pub/ws/ws_archery.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_archery.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:53:59	889856/889856	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:02%20GMT	https://mbcenter.org/pub/ws/doc/ws_archery.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_archery.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:53:59	14849/14849	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:13%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=architecture	E:/mbcenter/mbcenter.org/htm/meritbadgesfd08.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:00	104448/104448	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:57:54%20GMT	https://mbcenter.org/pub/ws/doc/ws_architecture.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_architecture.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:00	14287/14287	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:15%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=art	E:/mbcenter/mbcenter.org/htm/meritbadges8064.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:01	244286/244286	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:40%20GMT	https://mbcenter.org/pub/ws/ws_architecture.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_architecture.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:01	128253/128253	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:40%20GMT	https://mbcenter.org/pub/ws/ws_art.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_art.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:01	89600/89600	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:57:55%20GMT	https://mbcenter.org/pub/ws/doc/ws_art.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_art.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:01	30517/30517	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:15%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=athletics	E:/mbcenter/mbcenter.org/htm/meritbadges0b15.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:02	282102/282102	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:42%20GMT	https://mbcenter.org/pub/ws/ws_athletics.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_athletics.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:02	142336/142336	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:57:57%20GMT	https://mbcenter.org/pub/ws/doc/ws_athletics.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_athletics.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:02	16727/16727	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:16%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=automobiling	E:/mbcenter/mbcenter.org/htm/meritbadges80ed.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:02	267407/267407	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:43%20GMT	https://mbcenter.org/pub/ws/ws_automobiling.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_automobiling.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:03	116736/116736	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:57:57%20GMT	https://mbcenter.org/pub/ws/doc/ws_automobiling.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_automobiling.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:03	13923/13923	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:17%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=barbering	E:/mbcenter/mbcenter.org/htm/meritbadges6269.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:03	133880/133880	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:44%20GMT	https://mbcenter.org/pub/ws/ws_barbering.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_barbering.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:03	91136/91136	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:57:58%20GMT	https://mbcenter.org/pub/ws/doc/ws_barbering.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_barbering.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:04	14533/14533	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:18%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=basketry	E:/mbcenter/mbcenter.org/htm/meritbadges2b43.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:04	136700/136700	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:45%20GMT	https://mbcenter.org/pub/ws/ws_basketry.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_basketry.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:04	91136/91136	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:57:59%20GMT	https://mbcenter.org/pub/ws/doc/ws_basketry.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_basketry.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:04	14237/14237	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:19%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=beekeeping	E:/mbcenter/mbcenter.org/htm/meritbadgesabb0.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:05	140127/140127	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:45%20GMT	https://mbcenter.org/pub/ws/ws_beekeeping.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_beekeeping.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:05	106496/106496	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:00%20GMT	https://mbcenter.org/pub/ws/doc/ws_beekeeping.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_beekeeping.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:05	14615/14615	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:19%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=birdstudy	E:/mbcenter/mbcenter.org/htm/meritbadgesd02c.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:06	156379/156379	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:45%20GMT	https://mbcenter.org/pub/ws/ws_birdstudy.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_birdstudy.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:06	117760/117760	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:01%20GMT	https://mbcenter.org/pub/ws/doc/ws_birdstudy.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_birdstudy.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:06	14064/14064	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:20%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=blacksmithing	E:/mbcenter/mbcenter.org/htm/meritbadges821b.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:06	85335/85335	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:46%20GMT	https://mbcenter.org/pub/ws/ws_blacksmithing.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_blacksmithing.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:06	34194/34194	---M--	200	added ('OK')	application/octet-stream-unknown	date:Sun,%2017%20Aug%202025%2022:58:02%20GMT	https://mbcenter.org/pub/ws/doc/ws_blacksmithing.docx	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_blacksmithing.docx	(from https://mbcenter.org/htm/pub/ws.php)
22:54:07	14051/14051	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:21%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=bookbinding	E:/mbcenter/mbcenter.org/htm/meritbadges8bbb.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:07	167464/167464	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:48%20GMT	https://mbcenter.org/pub/ws/ws_bookbinding.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_bookbinding.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:08	497664/497664	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:04%20GMT	https://mbcenter.org/pub/ws/doc/ws_bookbinding.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_bookbinding.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:08	15537/15537	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:23%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=botany	E:/mbcenter/mbcenter.org/htm/meritbadges1023.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:09	183416/183416	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:49%20GMT	https://mbcenter.org/pub/ws/ws_botany.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_botany.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:09	14317/14317	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:23%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=business	E:/mbcenter/mbcenter.org/htm/meritbadges8860.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:10	103936/103936	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:05%20GMT	https://mbcenter.org/pub/ws/doc/ws_business.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_business.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:10	271872/271872	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:05%20GMT	https://mbcenter.org/pub/ws/doc/ws_botany.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_botany.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:10	146134/146134	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:50%20GMT	https://mbcenter.org/pub/ws/ws_business.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_business.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:11	14188/14188	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:25%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=carpentry	E:/mbcenter/mbcenter.org/htm/meritbadgesa386.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:11	227202/227202	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:51%20GMT	https://mbcenter.org/pub/ws/ws_carpentry.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_carpentry.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:11	15203/15203	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:26%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=chemistry	E:/mbcenter/mbcenter.org/htm/meritbadges2a66.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:12	81920/81920	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:06%20GMT	https://mbcenter.org/pub/ws/doc/ws_carpentry.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_carpentry.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:12	150409/150409	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:52%20GMT	https://mbcenter.org/pub/ws/ws_chemistry.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_chemistry.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:12	160828/160828	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:52%20GMT	https://mbcenter.org/pub/ws/ws_citizenshipinthecommunity.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_citizenshipinthecommunity.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:13	106496/106496	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:07%20GMT	https://mbcenter.org/pub/ws/doc/ws_citizenshipinthecommunity.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_citizenshipinthecommunity.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:13	143773/143773	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:53%20GMT	https://mbcenter.org/pub/ws/ws_citizenshipinthehome.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_citizenshipinthehome.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:13	108032/108032	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:07%20GMT	https://mbcenter.org/pub/ws/doc/ws_chemistry.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_chemistry.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:13	89600/89600	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:08%20GMT	https://mbcenter.org/pub/ws/doc/ws_citizenshipinthehome.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_citizenshipinthehome.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:13	89088/89088	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:08%20GMT	https://mbcenter.org/pub/ws/doc/ws_citizenshipinthenation.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_citizenshipinthenation.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:13	145541/145541	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:54%20GMT	https://mbcenter.org/pub/ws/ws_citizenshipinthenation.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_citizenshipinthenation.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:14	14232/14232	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:28%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=coconutgrowing	E:/mbcenter/mbcenter.org/htm/meritbadges306b.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:14	137334/137334	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:55%20GMT	https://mbcenter.org/pub/ws/ws_coconutgrowing.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_coconutgrowing.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:14	108544/108544	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:09%20GMT	https://mbcenter.org/pub/ws/doc/ws_coconutgrowing.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_coconutgrowing.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:15	15537/15537	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:29%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=computers	E:/mbcenter/mbcenter.org/htm/meritbadges1c1e.html	(from https://mbcenter.org/htm/pub/ws.php)
22:54:15	154804/154804	---M--	200	added ('OK')	application/pdf	date:Sun,%2017%20Aug%202025%2022:59:56%20GMT	https://mbcenter.org/pub/ws/ws_computers.pdf	E:/mbcenter/mbcenter.org/pub/ws/ws_computers.pdf	(from https://mbcenter.org/htm/pub/ws.php)
22:54:15	115712/115712	---M--	200	added ('OK')	application/msword	date:Sun,%2017%20Aug%202025%2022:58:10%20GMT	https://mbcenter.org/pub/ws/doc/ws_computers.doc	E:/mbcenter/mbcenter.org/pub/ws/doc/ws_computers.doc	(from https://mbcenter.org/htm/pub/ws.php)
22:54:15	14157/14157	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2014:54:30%20GMT	https://mbcenter.org/htm/meritbadges.php?req=n&mb=cropproduction	E:/mbcenter/mbcenter.org/htm/meritbadges0dd0.html	(from https://mbcenter.org/htm/pub/ws.php)
